ID,window,serviceby,job_size,in_Queue_time,out_Queue_time,out_Server_time,queueing_time,response_time,isFinished
24,0,cm_02,2.102015528695175,1435392875.483809,1435392879.055412,1435392881.159737,3.5716030597686768,5.675928115844727,1
25,0,cm_03,13.23195759010815,1435392467.393628,1435392467.39407,1435392480.641732,0.0004420280456542969,13.248104095458984,1
26,0,cm_01,3.627732564720997,1435390684.384594,1435390692.227015,1435390695.858706,7.842421054840088,11.474112033843994,1
27,0,cm_02,0.4807703593764969,1435392723.179034,1435392723.180085,1435392723.661531,0.0010509490966796875,0.482496976852417,1
28,0,cm_03,0.046811426342043605,1435392468.560942,1435392480.643548,1435392480.691046,12.082606077194214,12.130104064941406,1
29,0,cm_02,1.857251004376114,1435390685.419836,1435390690.233959,1435390692.093299,4.814122915267944,6.673462867736816,1
30,0,cm_02,2.485949638391309,1435392723.583005,1435392723.662443,1435392726.148671,0.0794379711151123,2.5656659603118896,1
31,0,cm_03,0.5861098881670328,1435394103.14242,1435394103.239395,1435394103.826584,0.09697484970092773,0.6841640472412109,1
32,0,cm_03,0.04445134625286418,1435392878.439333,1435392878.439689,1435392878.485441,0.0003559589385986328,0.04610800743103027,1
33,0,cm_02,0.1017018128848346,1435392726.271979,1435392726.273968,1435392726.376119,0.0019888877868652344,0.10413980484008789,1
34,0,cm_01,0.15178900707441811,1435390688.352485,1435390699.316444,1435390699.468726,10.963958978652954,11.116240978240967,1
35,0,cm_03,0.48925597944483656,1435392471.659845,1435392480.692515,1435392481.182246,9.03266978263855,9.522400856018066,1
36,0,cm_01,0.41608311699869893,1435392880.725946,1435392880.726889,1435392881.143575,0.0009429454803466797,0.4176290035247803,1
37,0,cm_01,0.16164315497567805,1435392473.686619,1435392474.701568,1435392474.863785,1.014948844909668,1.1771659851074219,1
38,0,cm_01,0.3760316490556519,1435390690.118662,1435390699.469548,1435390699.846237,9.35088586807251,9.727574825286865,1
39,0,cm_02,15.092798396616686,1435392728.189385,1435392730.947069,1435392746.052713,2.7576839923858643,17.863327980041504,1
40,0,cm_01,0.44756675541054225,1435392882.708989,1435392882.713343,1435392883.161528,0.004354000091552734,0.45253920555114746,1
41,0,cm_01,0.8922633803952504,1435392475.376434,1435392475.378682,1435392476.272185,0.0022478103637695312,0.8957509994506836,1
42,0,cm_01,3.231660427799099,1435390691.588471,1435390700.072288,1435390703.307552,8.483817100524902,11.719081163406372,1
43,0,cm_01,1.0604413137981852,1435392475.869742,1435392476.273806,1435392477.335676,0.4040641784667969,1.4659340381622314,1
44,0,cm_01,0.18679176133713393,1435392884.067875,1435392884.068878,1435392884.256011,0.0010030269622802734,0.18813610076904297,1
45,0,cm_01,1.0973295935156218,1435392476.971134,1435392477.33729,1435392478.436151,0.36615610122680664,1.4650170803070068,1
46,0,cm_01,0.3275318016028783,1435392730.225308,1435392730.608187,1435392730.936906,0.38287901878356934,0.7115981578826904,1
47,0,cm_01,0.48648971987735656,1435392478.20826,1435392478.437502,1435392478.924993,0.22924184799194336,0.7167329788208008,1
48,0,cm_01,0.2625151672854351,1435392885.855759,1435392885.856749,1435392886.119679,0.000990152359008789,0.2639200687408447,1
49,0,cm_01,0.9773915664240536,1435392479.986087,1435392479.987197,1435392480.965837,0.0011098384857177734,0.9797499179840088,1
50,0,cm_03,0.1590364877923025,1435390693.820705,1435390701.978515,1435390702.137844,8.157809972763062,8.317139148712158,1
51,0,cm_01,2.0187989861840805,1435392732.508539,1435392732.509586,1435392734.530592,0.0010471343994140625,2.0220530033111572,1
52,0,cm_01,0.7455643924392852,1435392886.918295,1435392886.919298,1435392887.665751,0.0010030269622802734,0.7474560737609863,1
53,0,cm_01,0.5595209653610562,1435392484.21579,1435392484.217126,1435392484.777466,0.0013358592987060547,0.561676025390625,1
54,0,cm_01,0.07759244117100472,1435392734.256952,1435392734.531414,1435392734.60924,0.2744619846343994,0.35228800773620605,1
55,0,cm_01,2.7156795350764797,1435392484.928334,1435392484.929487,1435392487.648059,0.0011529922485351562,2.7197248935699463,1
56,0,cm_01,0.2939180629135796,1435392888.741248,1435392888.742393,1435392889.036656,0.0011451244354248047,0.2954080104827881,1
57,0,cm_01,0.3830279848923397,1435392485.620548,1435392487.649153,1435392488.032668,2.0286049842834473,2.4121201038360596,1
58,0,cm_03,0.1501511675337952,1435392942.982904,1435392942.985264,1435392943.135783,0.002360105514526367,0.152878999710083,1
59,0,cm_01,0.03658779316501337,1435392736.954756,1435392736.95717,1435392736.994323,0.0024139881134033203,0.039566993713378906,1
60,0,cm_01,3.181007916743429,1435392891.226568,1435392891.233423,1435392894.416705,0.006855010986328125,3.1901369094848633,1
61,0,cm_02,1.5942924088666532,1435390696.515903,1435390702.249707,1435390703.846083,5.733803987503052,7.330179929733276,1
62,0,cm_03,0.08077879237785446,1435394103.130057,1435394103.152095,1435394103.23802,0.022037982940673828,0.10796284675598145,1
63,0,cm_02,3.0390439342360613,1435390697.621576,1435390706.632902,1435390709.6754,9.01132583618164,12.053823947906494,1
64,0,cm_01,0.9726714601250426,1435392893.511167,1435392894.418251,1435392895.392182,0.9070839881896973,1.8810150623321533,1
65,0,cm_01,0.15635645052330704,1435392741.833042,1435392741.834041,1435392741.990763,0.0009992122650146484,0.15772104263305664,1
66,0,cm_01,1.8341918116267264,1435390699.541498,1435390751.354552,1435390753.19086,51.81305408477783,53.649362087249756,1
67,0,cm_01,3.2256857196912865,1435390700.1893,1435390753.191811,1435390756.420957,53.0025110244751,56.23165702819824,1
68,0,cm_02,0.22909874689321774,1435392893.917886,1435392893.918963,1435392894.148509,0.0010769367218017578,0.2306230068206787,1
69,0,cm_03,14.489659458422144,1435390701.699004,1435390729.282911,1435390743.787693,27.58390712738037,42.08868908882141,1
70,0,cm_01,26.213340425948896,1435390701.742688,1435390756.421754,1435390782.661586,54.67906594276428,80.91889810562134,1
71,0,cm_01,0.0017849476803626363,1435392743.345387,1435392744.620234,1435392744.623956,1.2748470306396484,1.278568983078003,1
72,0,cm_02,1.099534969666244,1435392743.432729,1435392746.055909,1435392747.156947,2.6231799125671387,3.7242178916931152,1
73,0,cm_01,1.8455097995262926,1435392895.64125,1435392895.643524,1435392897.49123,0.002274036407470703,1.849980115890503,1
74,0,cm_03,5.938851716671211,1435390702.137404,1435390745.143458,1435390751.088971,43.00605392456055,48.95156693458557,1
75,0,cm_02,0.22392198821513487,1435390702.258299,1435390725.612797,1435390725.83734,23.3544979095459,23.579041004180908,1
76,0,cm_03,0.07616378371324406,1435390702.575681,1435390751.089867,1435390751.16632,48.51418614387512,48.59063911437988,1
77,0,cm_01,1.841006620144666,1435392896.159393,1435392897.492801,1435392899.335912,1.3334078788757324,3.1765189170837402,1
78,0,cm_02,0.057256579789491946,1435390703.756835,1435390725.839598,1435390725.897358,22.082762956619263,22.140522956848145,1
79,0,cm_03,0.506001036573295,1435390704.87994,1435390751.167166,1435390751.673882,46.28722596168518,46.79394197463989,1
80,0,cm_02,0.24261425444954665,1435392897.042345,1435392897.043254,1435392897.28631,0.0009088516235351562,0.24396491050720215,1
81,0,cm_01,0.9310253230397347,1435390705.343398,1435390793.791479,1435390794.723366,88.44808101654053,89.37996792793274,1
82,0,cm_02,0.03060248425854928,1435390705.737739,1435390725.898916,1435390725.929942,20.161176919937134,20.19220280647278,1
83,0,cm_01,0.1372471546981624,1435392747.255605,1435392749.061769,1435392749.199321,1.806164026260376,1.943716049194336,1
84,0,cm_02,0.5869138620051493,1435390707.20276,1435390725.931745,1435390726.519585,18.72898507118225,19.316824913024902,1
85,0,cm_03,2.029447903279224,1435390707.710362,1435390754.438396,1435390756.470184,46.728034019470215,48.75982213020325,1
86,0,cm_01,37.68044817351358,1435392899.940644,1435392899.941598,1435392937.64055,0.0009539127349853516,37.69990587234497,1
87,0,cm_02,20.992511677770352,1435390708.235584,1435390726.521954,1435390747.536025,18.286370038986206,39.30044102668762,1
88,0,cm_03,0.41342110621731787,1435390708.96044,1435390756.471064,1435390756.885207,47.510624170303345,47.9247670173645,1
89,0,cm_01,2.6409302595071513,1435392749.466406,1435392749.46754,1435392752.11134,0.0011339187622070312,2.6449339389801025,1
90,0,cm_01,0.5138743544241304,1435392901.816683,1435392937.642836,1435392938.157577,35.82615303993225,36.34089398384094,1
91,0,cm_02,1.0417158914771432,1435390710.77589,1435390747.755452,1435390748.798492,36.9795618057251,38.02260184288025,1
92,0,cm_02,0.40447441339095436,1435392902.587778,1435392902.590727,1435392902.996016,0.0029489994049072266,0.40823793411254883,1
93,0,cm_01,1.0241525450473312,1435390711.423186,1435390795.728544,1435390796.753945,84.30535793304443,85.33075904846191,1
94,0,cm_02,0.4346248730239908,1435390711.560915,1435390748.800585,1435390749.236211,37.23967003822327,37.67529606819153,1
95,0,cm_02,3.812087123116087,1435392751.338847,1435392751.339882,1435392755.152688,0.0010349750518798828,3.8138411045074463,1
96,0,cm_02,0.30885880909153096,1435392903.817974,1435392903.818946,1435392904.12837,0.0009717941284179688,0.3103959560394287,1
97,0,cm_02,0.18386373180023696,1435390713.887775,1435390749.237864,1435390749.422306,35.35008907318115,35.534531116485596,1
98,0,cm_02,0.030256860667959184,1435390714.312435,1435390749.424289,1435390749.455165,35.1118540763855,35.14272999763489,1
99,0,cm_03,1.0450824893790536,1435390715.298962,1435390760.244325,1435390761.290976,44.94536280632019,45.992013931274414,1
100,0,cm_02,0.04290967982700611,1435392905.328509,1435392905.329446,1435392905.37257,0.0009369850158691406,0.04406094551086426,1
101,0,cm_02,0.5645736408623514,1435390716.401251,1435390749.457416,1435390750.023017,33.05616497993469,33.62176585197449,1
102,0,cm_03,0.06614289485093261,1435390716.692928,1435390761.29318,1435390761.359913,44.60025191307068,44.66698503494263,1
103,0,cm_01,0.4997966742465523,1435392753.477297,1435392754.250585,1435392754.75379,0.7732880115509033,1.2764928340911865,1
104,0,cm_02,0.3643220078280691,1435392908.07613,1435392908.077904,1435392908.442958,0.0017740726470947266,0.36682820320129395,1
105,0,cm_03,0.6493170817963405,1435390717.070516,1435390761.362232,1435390762.01267,44.29171586036682,44.94215393066406,1
106,0,cm_01,1.617408301880158,1435390717.190389,1435390801.7304,1435390803.348683,84.54001116752625,86.15829420089722,1
107,0,cm_02,0.4441493402536487,1435390717.341784,1435390750.229944,1435390750.674736,32.88815999031067,33.33295202255249,1
108,0,cm_02,1.266977500828545,1435392908.881136,1435392908.882971,1435392910.151471,0.0018351078033447266,1.2703349590301514,1
109,0,cm_01,0.42497198857371465,1435392756.51132,1435392756.517571,1435392756.943247,0.006250858306884766,0.431926965713501,1
110,0,cm_02,0.21811942794426775,1435390718.913006,1435390750.675599,1435390750.894138,31.762593030929565,31.98113203048706,1
111,0,cm_03,0.7329321218304867,1435390719.242468,1435390768.031541,1435390768.765432,48.78907299041748,49.522963762283325,1
112,0,cm_02,0.397673497414613,1435392909.67193,1435392910.152267,1435392910.550596,0.48033690452575684,0.8786659240722656,1
113,0,cm_02,1.384564845975726,1435390721.302969,1435390750.895026,1435390752.28122,29.5920569896698,30.978250980377197,1
114,0,cm_03,0.9574252148772353,1435390721.982173,1435390768.766101,1435390769.724783,46.78392791748047,47.74260997772217,1
115,0,cm_01,3.0597943737833067,1435392760.116431,1435392760.121518,1435392763.184676,0.0050868988037109375,3.0682449340820312,1
116,0,cm_02,1.1424021548245458,1435390722.310032,1435390752.282907,1435390753.42674,29.972875118255615,31.116708040237427,1
117,0,cm_02,6.091739721697536,1435392911.418129,1435392911.419103,1435392917.517194,0.0009739398956298828,6.099065065383911,1
118,0,cm_01,0.45191116982705104,1435392760.596864,1435392763.185781,1435392763.638292,2.5889170169830322,3.0414280891418457,1
119,0,cm_02,3.0130117262913503,1435390722.475871,1435390753.427612,1435390756.443817,30.951740980148315,33.96794581413269,1
120,0,cm_03,1.2836719654705648,1435390723.236386,1435390769.8112,1435390771.096644,46.57481384277344,47.86025786399841,1
121,0,cm_02,0.23673385195248509,1435392913.193776,1435392917.518846,1435392917.756222,4.325070142745972,4.562446117401123,1
122,0,cm_02,0.9515380336655894,1435390724.614814,1435390756.444504,1435390757.397343,31.829689979553223,32.7825288772583,1
123,0,cm_03,0.15607684376354203,1435390724.788387,1435390771.097385,1435390771.253851,46.30899786949158,46.46546387672424,1
124,0,cm_02,0.29615259054565723,1435392762.265513,1435392762.318081,1435392762.614689,0.05256795883178711,0.34917616844177246,1
125,0,cm_02,1.196287866896526,1435390725.033147,1435390757.398368,1435390758.594891,32.36522078514099,33.56174397468567,1
126,0,cm_03,0.8058692677467005,1435392942.984399,1435392943.136649,1435392943.943549,0.15224981307983398,0.9591498374938965,1
127,0,cm_02,3.732517036919269,1435392762.738275,1435392762.748818,1435392766.484666,0.010542869567871094,3.7463910579681396,1
128,0,cm_03,3.0863456217554095,1435392916.680681,1435392916.681448,1435392919.771129,0.0007669925689697266,3.0904479026794434,1
129,0,cm_02,0.37550074447161785,1435390727.359574,1435390765.021171,1435390765.39734,37.66159701347351,38.037765979766846,1
130,0,cm_01,2.407419593415884,1435392764.210294,1435392764.210528,1435392766.620671,0.0002338886260986328,2.410377025604248,1
131,0,cm_02,6.3797585944739135,1435390727.530688,1435390767.516472,1435390773.902951,39.98578405380249,46.372262954711914,1
132,0,cm_02,5.736084617711888,1435390728.040406,1435390773.903683,1435390779.645767,45.863276958465576,51.605360984802246,1
133,0,cm_01,0.24965270356657188,1435392764.949848,1435392766.621619,1435392766.871671,1.6717710494995117,1.9218230247497559,1
134,0,cm_01,12.031120507886211,1435390728.726851,1435390806.552872,1435390818.596412,77.82602095603943,89.86956095695496,1
135,0,cm_02,1.1081806164465715,1435390728.78603,1435390779.938337,1435390781.047913,51.15230703353882,52.261883020401,1
136,0,cm_02,0.015391430119012783,1435392766.179631,1435392766.48582,1435392766.501463,0.30618906021118164,0.32183194160461426,1
137,0,cm_02,0.09216634019357506,1435392920.860539,1435392920.861122,1435392920.954375,0.0005829334259033203,0.09383606910705566,1
138,0,cm_01,3.9248791201024185,1435390729.406164,1435390818.597092,1435390822.526352,89.19092798233032,93.120187997818,1
139,0,cm_01,2.321488239298877,1435392767.437182,1435392767.438499,1435392769.762474,0.0013170242309570312,2.3252921104431152,1
140,0,cm_03,0.9466340292932114,1435390729.770873,1435390773.311608,1435390774.259536,43.5407350063324,44.48866295814514,1
141,0,cm_02,1.0122498046708044,1435392921.256837,1435392921.258362,1435392922.27183,0.0015251636505126953,1.0149931907653809,1
142,0,cm_01,6.6976174364053485,1435392768.118076,1435392769.76338,1435392776.464685,1.6453039646148682,8.346608877182007,1
143,0,cm_03,0.1744958854917824,1435390730.572395,1435390774.260496,1435390774.435365,43.688100814819336,43.86296987533569,1
144,0,cm_01,0.08224475753876481,1435390730.74689,1435390823.274924,1435390823.357444,92.5280339717865,92.61055397987366,1
145,0,cm_02,0.802684262903105,1435392922.715861,1435392922.716905,1435392923.520596,0.0010440349578857422,0.8047349452972412,1
146,0,cm_03,0.5233358295767145,1435390731.341525,1435390774.436183,1435390774.960305,43.09465789794922,43.61877989768982,1
147,1,cm_01,0.16000477102948563,1435392770.835735,1435392776.466331,1435392776.626871,5.630595922470093,5.791136026382446,1
148,1,cm_02,12.08603374358615,1435392771.165356,1435392771.167404,1435392783.264651,0.002048015594482422,12.099295139312744,1
149,0,cm_02,0.6696174473989733,1435392922.990974,1435392923.521446,1435392924.191892,0.5304720401763916,1.2009179592132568,1
150,1,cm_01,1.8965598541684834,1435390734.483817,1435390824.430518,1435390826.328701,89.94670081138611,91.8448839187622,1
151,1,cm_02,2.7848587039042703,1435392771.457453,1435392783.265472,1435392786.053307,11.808018922805786,14.595854043960571,1
152,1,cm_03,0.50346262694751,1435392772.244211,1435392772.244558,1435392772.748719,0.000347137451171875,0.5045080184936523,1
153,1,cm_01,0.8111290394667565,1435390736.300343,1435390826.330799,1435390827.142969,90.03045606613159,90.84262585639954,1
154,1,cm_02,1.0106865993538636,1435392926.215106,1435392926.216011,1435392927.227901,0.0009050369262695312,1.0127949714660645,1
155,1,cm_03,0.01021785346504922,1435390738.252569,1435390777.675971,1435390777.686577,39.423402070999146,39.43400812149048,1
156,1,cm_01,2.0944185126746597,1435390738.678201,1435390827.143861,1435390829.240649,88.46566009521484,90.56244802474976,1
157,1,cm_02,5.125214256763553,1435390738.787205,1435390809.674752,1435390814.800715,70.8875470161438,76.01350998878479,1
158,1,cm_02,1.1703303781367609,1435392927.102628,1435392927.229442,1435392928.40148,0.1268138885498047,1.2988519668579102,1
159,1,cm_03,0.37566482653586175,1435392774.78843,1435392774.789594,1435392775.165869,0.0011639595031738281,0.377439022064209,1
160,1,cm_02,2.3137513734630786,1435390739.576914,1435390814.801623,1435390817.117923,75.22470903396606,77.54100894927979,1
161,1,cm_03,0.5097603025770479,1435390739.625108,1435390779.392417,1435390779.903051,39.767308950424194,40.27794289588928,1
162,1,cm_01,1.0545302897733877,1435390739.818999,1435390829.247691,1435390830.303654,89.42869186401367,90.48465490341187,1
163,1,cm_02,9.713590789735095,1435392928.562868,1435392928.563746,1435392938.284669,0.0008778572082519531,9.721800804138184,1
164,1,cm_01,0.031691233280904285,1435392776.995261,1435392776.995575,1435392777.027758,0.0003139972686767578,0.03249692916870117,1
165,1,cm_01,2.49428610792138,1435390741.190824,1435390830.305236,1435390832.802413,89.11441206932068,91.61158895492554,1
166,1,cm_02,0.3244495862975445,1435390741.23974,1435390818.862776,1435390819.188146,77.62303614616394,77.94840621948242,1
167,1,cm_02,6.332391273623355,1435392930.922694,1435392938.285712,1435392944.623044,7.363018035888672,13.700350046157837,1
168,1,cm_03,0.48553276507544973,1435392931.655289,1435392931.656334,1435392932.142527,0.0010449886322021484,0.48723816871643066,1
169,1,cm_02,1.4756200833445625,1435390741.877674,1435390819.189602,1435390820.667034,77.31192779541016,78.78935980796814,1
170,1,cm_01,0.7484035463217253,1435392781.641627,1435392781.652871,1435392782.402194,0.011243820190429688,0.7605669498443604,1
171,1,cm_01,0.6346737599925676,1435390742.279895,1435390834.237539,1435390834.873215,91.95764398574829,92.5933198928833,1
172,1,cm_02,0.8035916778884173,1435390742.625933,1435390820.667883,1435390821.472552,78.0419499874115,78.84661912918091,1
173,1,cm_01,4.994958820667267,1435392783.34006,1435392783.341019,1435392788.34487,0.0009589195251464844,5.004810094833374,1
174,1,cm_01,5.968666443961243,1435390743.157349,1435390834.874632,1435390840.84966,91.71728277206421,97.69231081008911,1
175,1,cm_03,1.559281109384202,1435390744.544543,1435390781.862149,1435390783.423232,37.31760597229004,38.87868905067444,1
176,1,cm_03,4.711733256520806,1435392935.253174,1435392935.254171,1435392939.96873,0.0009968280792236328,4.715555906295776,1
177,1,cm_02,1.649882916086029,1435390746.0259,1435390821.474275,1435390823.126158,75.44837522506714,77.10025811195374,1
178,1,cm_03,12.680966067864517,1435390746.042142,1435390789.08662,1435390801.768975,43.04447817802429,55.72683310508728,1
179,1,cm_02,0.32326709909285545,1435392786.560487,1435392786.560772,1435392786.884807,0.0002849102020263672,0.32432007789611816,1
180,1,cm_02,1.179856492503487,1435390746.418722,1435390823.127392,1435390824.30874,76.70867013931274,77.89001798629761,1
181,1,cm_03,1.080931541610222,1435390746.604516,1435390801.770739,1435390802.853199,55.16622304916382,56.24868297576904,1
182,1,cm_01,0.593567214964982,1435390747.070054,1435390841.478962,1435390842.073408,94.40890789031982,95.00335383415222,1
183,1,cm_01,2.662364339271715,1435392939.320455,1435392939.320935,1435392941.986267,0.0004799365997314453,2.6658120155334473,1
184,1,cm_02,0.05393932416915459,1435390747.934585,1435390827.121773,1435390827.176183,79.18718791007996,79.24159789085388,1
185,1,cm_01,0.3025987274447379,1435390748.553754,1435390842.074492,1435390842.377644,93.52073788642883,93.82388997077942,1
186,1,cm_01,0.23863475720233218,1435392791.400438,1435392792.636861,1435392792.876037,1.2364230155944824,1.4755988121032715,1
187,1,cm_01,0.695575185448448,1435392940.265916,1435392941.987111,1435392942.683537,1.7211949825286865,2.417620897293091,1
188,1,cm_02,0.5773904799767349,1435392791.779517,1435392791.780502,1435392792.358768,0.0009851455688476562,0.5792510509490967,1
189,1,cm_02,0.2936379882662581,1435390750.018487,1435390831.602504,1435390831.896706,81.58401703834534,81.87821912765503,1
190,1,cm_02,0.6672669277185674,1435390750.599932,1435390831.897494,1435390832.565671,81.29756212234497,81.96573901176453,1
191,1,cm_02,0.1744090901126063,1435392792.566079,1435392792.568818,1435392792.744663,0.0027391910552978516,0.17858409881591797,1
192,1,cm_01,0.45051916200580666,1435392942.985825,1435392942.986028,1435392943.437992,0.0002028942108154297,0.4521670341491699,1
193,1,cm_02,0.1116019052804953,1435390751.460569,1435390839.378355,1435390839.490547,87.91778612136841,88.0299780368805,1
194,1,cm_01,0.34930602000950817,1435392794.037184,1435392794.038252,1435392794.388073,0.001068115234375,0.3508889675140381,1
195,1,cm_02,2.0642597765817605,1435390752.298372,1435390839.492242,1435390841.559028,87.19387006759644,89.26065587997437,1
196,1,cm_01,0.2677858903582655,1435392943.595266,1435392943.595652,1435392943.86535,0.0003859996795654297,0.2700839042663574,1
197,1,cm_01,6.323778820314936,1435392796.76897,1435392796.769991,1435392803.100273,0.0010209083557128906,6.331302881240845,1
198,1,cm_03,0.5294265773302098,1435390753.02438,1435390804.164234,1435390804.694483,51.139853954315186,51.67010307312012,1
199,1,cm_01,0.1905676642603369,1435390753.195014,1435390845.489775,1435390845.680678,92.2947609424591,92.48566389083862,1
200,1,cm_01,0.03307517560364781,1435392945.351355,1435392945.352269,1435392945.385517,0.0009138584136962891,0.03416180610656738,1
201,1,cm_03,4.16693992201785,1435390753.728821,1435390804.695615,1435390808.866,50.96679401397705,55.137178897857666,1
202,1,cm_03,20.438062021909612,1435390754.80756,1435390808.867577,1435390829.31321,54.060017108917236,74.50565004348755,1
203,1,cm_02,0.11907055201216576,1435392799.042051,1435392799.042259,1435392799.161718,0.0002079010009765625,0.11966681480407715,1
204,1,cm_01,4.772548774268189,1435392947.661924,1435392947.66382,1435392952.440642,0.0018961429595947266,4.7787182331085205,1
205,1,cm_03,7.8230807095435075,1435390756.299007,1435390829.314522,1435390837.145772,73.01551508903503,80.84676504135132,1
206,1,cm_02,0.001214625270218539,1435392799.426231,1435392799.427328,1435392799.428722,0.0010972023010253906,0.002490997314453125,1
207,1,cm_02,0.13996135283478361,1435390756.627797,1435390843.948213,1435390844.089027,87.32041621208191,87.46123003959656,1
208,1,cm_01,0.6510377634291722,1435392949.351506,1435392952.441328,1435392953.092656,3.0898220539093018,3.74114990234375,1
209,1,cm_02,1.0257626952447274,1435392800.663299,1435392800.664191,1435392801.691204,0.0008919239044189453,1.027904987335205,1
210,1,cm_01,0.6060354256545812,1435390757.109512,1435390847.732936,1435390848.339892,90.62342381477356,91.23037981987,1
211,1,cm_02,0.012945799892816412,1435392950.490726,1435392950.490954,1435392950.505602,0.00022792816162109375,0.01487588882446289,1
212,1,cm_02,2.844574630884891,1435392801.165289,1435392801.693347,1435392804.541294,0.5280580520629883,3.376005172729492,1
213,1,cm_03,0.35242797984649354,1435390758.00081,1435390840.224297,1435390840.577415,82.22348713874817,82.57660508155823,1
214,1,cm_01,4.0532747796584765,1435390758.345293,1435390848.34176,1435390852.396782,89.9964668750763,94.05148887634277,1
215,1,cm_02,1.4454590679093653,1435390758.823638,1435390849.560875,1435390851.00839,90.73723697662354,92.18475198745728,1
216,1,cm_01,0.852447817957104,1435392803.348005,1435392803.34979,1435392804.203409,0.0017850399017333984,0.8554039001464844,1
217,1,cm_03,0.027870669266493175,1435390761.637334,1435390842.542857,1435390842.571071,80.90552282333374,80.93373680114746,1
218,1,cm_01,0.4616324443989239,1435392953.876495,1435392953.87761,1435392954.339849,0.0011150836944580078,0.46335411071777344,1
219,1,cm_01,1.2786360175500646,1435392804.027588,1435392804.204526,1435392805.484683,0.17693805694580078,1.4570951461791992,1
220,1,cm_02,3.1210202092047608,1435390762.740846,1435390851.009171,1435390854.133648,88.26832509040833,91.39280200004578,1
221,1,cm_03,5.471760874086711,1435390763.698321,1435390853.758196,1435390859.232812,90.05987501144409,95.53449082374573,1
222,1,cm_01,10.941745365894985,1435392954.206144,1435392954.340629,1435392965.292672,0.13448500633239746,11.086527824401855,1
223,1,cm_01,0.6965053969726138,1435392805.280529,1435392805.486912,1435392806.184382,0.20638298988342285,0.9038529396057129,1
224,1,cm_01,3.459698064521967,1435390764.650322,1435390852.398497,1435390855.862054,87.74817514419556,91.21173214912415,1
225,1,cm_02,1.1353459986963217,1435390765.777047,1435390855.731959,1435390856.868733,89.95491218566895,91.09168601036072,1
226,1,cm_01,0.108917100759238,1435392956.755504,1435392965.294343,1435392965.403697,8.538839101791382,8.648193120956421,1
227,1,cm_02,0.007592815514622764,1435392957.103461,1435392957.104662,1435392957.112502,0.0012009143829345703,0.009041070938110352,1
228,1,cm_03,0.000539701190406916,1435390766.397678,1435390859.62668,1435390859.627417,93.22900199890137,93.22973918914795,1
